URL's successfully downloaded,Size of the downloaded file,Number of Outlinks,Content-Type,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6716&last&referer=%2Fdirectories%2Fstaff.cfm&startpage=1&startrow=61&title,18614,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6699&last&referer=%2Fdirectories%2Fstaff.cfm&startpage=1&startrow=61&title,17953,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=37012&last&referer=%2Fdirectories%2Fstaff.cfm&startpage=1&startrow=61&title,17819,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=37971&last&referer=%2Fdirectories%2Fstaff.cfm&startpage=1&startrow=61&title,20672,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=2&last&referer=%2Fdirectories%2Fstaff.cfm&startpage=1&startrow=61&title,18010,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=40624&last&referer=%2Fdirectories%2Fstaff.cfm&startpage=1&startrow=61&title,17938,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=40623&last&referer=%2Fdirectories%2Fstaff.cfm&startpage=1&startrow=61&title,17784,70,text/html,,,
https://cinema.usc.edu/development_new/pdfs/StudentServices_Instructional_POST.pdf,293810,0,application/pdf,,,
https://cinema.usc.edu/development_new/pdfs/siteplan.pdf,821080,0,application/pdf,,,
https://cinema.usc.edu/development_new/pdfs/BuildingC_Stages3and4.pdf,167555,0,application/pdf,,,
https://cinema.usc.edu/development_new/pdfs/Phase3_LOWER_LEVEL.pdf,298121,0,application/pdf,,,
https://cinema.usc.edu/development_new/pdfs/Lucas_Spielberg_LEVEL3.pdf,399004,0,application/pdf,,,
https://cinema.usc.edu/development_new/pdfs/Phase3_LEVEL3.pdf,237601,0,application/pdf,,,
https://cinema.usc.edu/development_new/pdfs/Lucas_Spielberg_LEVEL1.pdf,631624,0,application/pdf,,,
https://cinema.usc.edu/development_new/pdfs/Phase3_LEVEL1.pdf,288287,0,application/pdf,,,
https://cinema.usc.edu/development_new/pdfs/Lucas_Spielberg_POST.pdf,338778,0,application/pdf,,,
https://cinema.usc.edu/development_new/pdfs/StudentServices_Instructional_LEVEL1.pdf,333865,0,application/pdf,,,
https://cinema.usc.edu/development_new/pdfs/BuildingE_Stages1and2.pdf,152131,0,application/pdf,,,
https://cinema.usc.edu/development_new/pdfs/ProductionServices_LEVEL1.pdf,212482,0,application/pdf,,,
https://cinema.usc.edu/admissions/procedures/writing/PDFs/WritingApplication.pdf,137712,0,application/pdf,,,
https://cinemma.usc.edu/news/article.cfm?id=14499,23082,79,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=14258,28414,78,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=14013,23714,79,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=15100,28508,85,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=14254,26854,79,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=14009,23895,79,text/html,,,
https://cinema.usc.edu/news/article.cfm?id=14248,31185,82,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6704&last&referer=%2Fdirectories%2Fstaff.cfm&startpage=1&startrow=61&title,20087,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=31490&last&referer=%2Fdirectories%2Fstaff.cfm&startpage=1&startrow=61&title,19035,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=28771&last&referer=%2Fdirectories%2Fstaff.cfm&startpage=1&startrow=61&title,17783,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=22500&last&referer=%2Fdirectories%2Fstaff.cfm&startpage=1&startrow=61&title,17787,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=26231&last&referer=%2Fdirectories%2Fstaff.cfm&startpage=1&startrow=61&title,18450,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6712&last&referer=%2Fdirectories%2Fstaff.cfm&startpage=1&startrow=61&title,17994,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=26289&last&referer=%2Fdirectories%2Fstaff.cfm&startpage=1&startrow=61&title,18371,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=24217&last&referer=%2Fdirectories%2Fstaff.cfm&startpage=1&startrow=61&title,18984,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=24087&last&referer=%2Fdirectories%2Fstaff.cfm&startpage=1&startrow=61&title,17787,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=26234&last&referer=%2Fdirectories%2Fstaff.cfm&startpage=1&startrow=61&title,17976,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6711&last&referer=%2Fdirectories%2Fstaff.cfm&startpage=1&startrow=61&title,18017,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=24580&last&referer=%2Fdirectories%2Fstaff.cfm&startpage=1&startrow=61&title,18750,70,text/html,,,
https://cinema.usc.edu/directories/staff.cfm?did=50&first&last&referer=%2Fdirectories%2Fstaff.cfm&startPage=1&startRow=91&title,58237,124,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=37544&last&referer=%2Fdirectories%2Fstaff.cfm&startpage=1&startrow=61&title,17997,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=30505&last&referer=%2Fdirectories%2Fstaff.cfm&startpage=1&startrow=61&title,17995,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=40933&last&referer=%2Fdirectories%2Fstaff.cfm&startpage=1&startrow=61&title,17929,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6718&last&referer=%2Fdirectories%2Fstaff.cfm&startpage=1&startrow=61&title,18567,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=33391&last&referer=%2Fdirectories%2Fstaff.cfm&startpage=1&startrow=61&title,17963,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=36117&last&referer=%2Fdirectories%2Fstaff.cfm&startpage=1&startrow=61&title,17954,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=39420&last&referer=%2Fdirectories%2Fstaff.cfm&startpage=1&startrow=61&title,17945,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=31663&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=151&title,20424,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6565&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=151&title,19185,71,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=26977&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=151&title,22018,71,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=33651&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=151&title,17866,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=33662&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=151&title,21389,71,text/html,,,
https://cinema.usc.edu/directories/faculty.cfm?did=50&first&last&referer=%2Fdirectories%2Ffaculty.cfm&startPage=1&startRow=181&title,56279,132,text/html,,,
https://cinema.usc.edu/directories/faculty.cfm?did=50&first&last&referer=%2Fdirectories%2Ffaculty.cfm&startRow=1&title,55951,136,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=33192&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=151&title,17784,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=41107&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=91&title,17816,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6526&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=91&title,19163,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=41108&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=91&title,20362,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=33666&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=91&title,21537,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=36237&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=91&title,20315,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6518&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=91&title,19160,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=34838&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=211&title,18819,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=28284&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=211&title,17787,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=37004&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=211&title,19888,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=33661&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=211&title,17865,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=33964&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=211&title,19105,70,text/html,,,
https://cinema.usc.edu/directories/faculty.cfm?did=50&first&last&referer=%2Fdirectories%2Ffaculty.cfm&startPage=1&startRow=241&title,55036,132,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=22367&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=211&title,17823,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=5675&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=211&title,19525,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6601&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=211&title,20123,71,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=39748&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=211&title,17812,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=33654&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=211&title,20864,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=26962&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=211&title,21621,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6603&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=211&title,18691,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=13166&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=211&title,19413,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=35189&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&susc.edu/festivals/firstlook/firstlook2013/firstfilm2013/dgafinalistscreening.cfm,26470,88,text/html,,,
https://cinema.usc.edu/festivals/firstlook/firstlook2013/firstfilm2013/screening1.cfm,36534,97,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=28795&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=151&title,22133,76,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=26965&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=151&title,19205,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=34350&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=151&title,17796,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=34794&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=151&title,19622,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=26958&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=151&title,19224,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=5410&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=151&title,19150,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=34837&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=151&title,19155,70,text/html,,,
https://cinema.usc.edu/directories/faculty.cfm?did=50&first&last&referer=%2Fdirectories%2Ffaculty.cfm&startPage=1&startRow=121&title,57267,136,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=37541&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=151&title,21523,71,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=24215&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=151&title,19713,74,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6564&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=151&title,18736,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=26967&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=151&title,18777,71,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6570&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=151&title,18954,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=33652&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=151&title,18554,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=35475&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=151&title,19957,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6563&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=151&title,18934,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=37076&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=151&title,17818,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6569&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=151&title,19175,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6556&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=151&title,22634,71,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6560&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=151&title,20191,76,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=5278&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=151&title,18452,71,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=24178&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=151&title,19174,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=30304&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=151&title,20364,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=22357&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=151&title,17785,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6571&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=151&title,20736,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=33653&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=181&title,20436,72,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=37550&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=181&title,17967,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=41117&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=181&title,18249,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=24604&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=181&title,18558,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6573&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=181&title,19713,70,text/html,,,
https://cinema.usc.edu/directories/faculty.cfm?did=50&first&last&referer=%2Fdirectories%2Ffaculty.cfm&startPage=1&startRow=211&title,55348,134,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=36046&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=181&title,18444,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6579&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=181&title,19672,75,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6590&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=181&title,22506,77,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6589&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=181&title,18475,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6587&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=181&title,19523,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=33648&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=181&title,17860,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=33663&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=181&title,19482,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6581&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=181&title,20678,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=38346&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=181&title,17818,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=26571&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=181&title,20643,75,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=37066&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=181&title,20260,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=26951&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=181&title,19508,70,text/html,,,
https://cinema.usc.edu/directories/profile.cfm?did=50&first&id=22351&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=181&title,20356,70,text/html,,,
